smiles	MW	LogP	TPSA
COc1nccc([N+](=O)[O-])c1OCCc1ccccc1Cl	308.056	3.273	74.490
CC1CCN(C(=O)c2cc(Cl)ccc2[N+](=O)[O-])CCO1	298.072	2.499	72.680
CC(=O)c1ccc(OCC(=O)c2ccccc2)c(Cl)c1N	303.066	3.387	69.390
CC(=O)c1ccc(NS(=O)(=O)c2cccc(C)c2O)cc1	305.072	2.704	83.470
Cc1ccc(S(=O)(=O)Nc2ccc(N)cc2Cl)cc1	296.039	3.031	72.190
COC(=O)COc1c(C)ccc2oc(-c3ccco3)nc12	287.079	2.948	74.700
CCc1cccc(C)c1Nc1c(N)n(C)c2ncccc1c2=O	308.164	3.130	72.940
CN1C(=O)C(C)(C)C[C@@]12C[C@@](C)(c1ccccc1)NC(N)=N2	300.195	1.794	70.720
COc1ccc(NC(=O)Nc2cc(OC)cc(OC)c2)cc1	302.127	3.356	68.820
Cc1cc(/C=C/[N+](=O)[O-])nnc1COc1ccc(Cl)cc1	305.057	3.265	78.150
N#CC1=C(N)Oc2cc(O)ccc2[C@@H]1c1ccc(F)cc1F	300.071	2.889	79.270
Cn1cc(C(=O)Nc2ccc(F)cc2)cc1C=C(C#N)C#N	294.092	2.847	81.610
Cc1cccc(NC(=O)CNC(=O)Nc2cccc(C)c2)c1	297.148	3.064	70.230
COC(=O)c1ccc(/N=C/c2c(O)ccc3cccnc23)cc1	306.100	3.478	71.780
